"AppName","ApplicationType","BusinessCatalogName","BusinessGroupName","BusinessGroupDescription","BusinessRoleName","BusinessRoleDescription","LeadingTransactionCodes"
"Project Costs - Planned/Actual/Down Payment as Expense","GUI","","","","","","S_ALR_87013536"
"Project Costs - Commitment Detail","GUI","","","","","","S_ALR_87013537"
"Project Costs - Actual/Planned Project Version Comparison","GUI","","","","","","S_ALR_87013538"
"Project Costs - Planned Project Version Comparison","GUI","","","","","","S_ALR_87013539"
"Project Costs - Forecast","GUI","","","","","","S_ALR_87013540"
"Project Costs - Planned/Actual Project Interest","GUI","","","","","","S_ALR_87013541"
"Project Costs -  Actual/Commitment/Total/Planned in CO Area Currency","GUI","","","","","","S_ALR_87013542"
"Project Costs -  Actual/Plan/Variance Absolute/Variance Percentage","GUI","","","","","","S_ALR_87013543"
"Project Costs - Actual/Planned Period Comparison","GUI","","","","","","S_ALR_87013544"
"Project Costs - Actual Period Comparison","GUI","","","","","","S_ALR_87013545"
"Project Costs - Commitments Period Comparison","GUI","","","","","","S_ALR_87013546"
"Project Costs - Planned Period Comparison","GUI","","","","","","S_ALR_87013547"
"Project Costs - Statistical Key Figures/Periods","GUI","","","","","","S_ALR_87013548"
"Project Costs - Actual/Planned Comparison with Partner","GUI","","","","","","S_ALR_87013549"
"Project Costs - Debit in Object/CO Area Currency","GUI","","","","","","S_ALR_87013550"
"Project Costs - Planned Debits in Object/CO Area Currency","GUI","","","","","","S_ALR_87013551"
"Project Costs - Actual Debit/Credit","GUI","","","","","","S_ALR_87013552"
"Project Costs - Planned Debit/Credit","GUI","","","","","","S_ALR_87013553"
"Project Costs - Compare Plan Versions","GUI","","","","","","S_ALR_87013554"
"Project Payments - Receipts, Project Costs - Project Results","GUI","","","","","","S_ALR_87013555"
"Project Budget - Funds Overview","GUI","","","","","","S_ALR_87013556"
"Project Budget - Budget/Actual/Variance","GUI","","","","","","S_ALR_87013557"
"Project Budget - Budget/Actual/Commitment/Remaining Planned/Assigned","GUI","","","","","","S_ALR_87013558"
"Project Budget - Budget/Distributed/Planned/Distributed","GUI","","","","","","S_ALR_87013559"
"Project Budget - Budget Updates","GUI","","","","","","S_ALR_87013560"
"Project Budget - Availability Control","GUI","","","","","","S_ALR_87013561"
"Project Revenues and Earnings - Annual Overview","GUI","","","","","","S_ALR_87013562"
"Project Revenues and Earnings - Structure","GUI","","","","","","S_ALR_87013563"
"Project Revenues and Earnings - Planned/Actual/Variance","GUI","","","","","","S_ALR_87013564"
"Project Revenues and Earnings - Planned Contribution Margin","GUI","","","","","","S_ALR_87013565"
"Project Revenues and Earnings - Actual Contribution Margin","GUI","","","","","","S_ALR_87013566"
"Project Revenues and Earnings - Quotation/Order/Planned/Actual","GUI","","","","","","S_ALR_87013567"
"Project Revenues and Earnings - Project Revenue, Project Revenues and Earnings - Incoming Orders/Balance","GUI","","","","","","S_ALR_87013568"
"Incoming Orders/Balance","GUI","","","","","","S_ALR_87013569"
"Project Revenues and Earnings - Actual/Plan/Variance Absolute/Variance Percentage, Project Payments - Receipts/Expenditure for all Fiscal Years","GUI","","","","","","S_ALR_87013570"
"Project Revenues and Earnings - Actual/Planned Period Comparison, Project Payments - Expenses","GUI","","","","","","S_ALR_87013571"
"Project Revenues and Earnings - Project Results","GUI","","","","","","S_ALR_87013572"
"Overview","GUI","","","","","","S_ALR_87013573"
"Expenditures","GUI","","","","","","S_ALR_87013574"
"Revenues","GUI","","","","","","S_ALR_87013575"
"Project Summarization - Project Hierarchies Overview","GUI","","","","","","S_ALR_87013576"
"Project Summarization - Costs/Revenues/Expenditures/Receipts","GUI","","","","","","S_ALR_87013577"
"Display Scheduled/Planned Activities - Activity Types","GUI","","","","","","S_ALR_87013647"
"Progress Analysis - Project Hierarchy","GUI","","","","","","S_ALR_87015124"
"Progress Analysis - Details","GUI","","","","","","S_ALR_87015125"
"Plan Primary Costs - Depreciation/Interest","GUI","","","","","","S_ALR_87099918"
"Costing Run Results","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP,SAP_SFIN_BCG_CO_VAL","Material Cost Estimates - Reporting,Controlling - Valuation","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant","S_ALR_87099930"
"Costing Run Results","GUI","SAP_SFIN_BC_CO_VAL_INV","SAP_SFIN_BCG_IA_MCE_REP,SAP_SFIN_BCG_CO_VAL","Material Cost Estimates - Reporting,Controlling - Valuation","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant","S_ALR_87099930"
"Material Cost vs. Cost Estimate","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_CO_VAL,SAP_SFIN_BCG_IA_MCE_REP","Controlling - Valuation,Material Cost Estimates - Reporting","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant","S_ALR_87099931"
"Material Cost vs. Cost Estimate","GUI","SAP_SFIN_BC_CO_VAL_INV","SAP_SFIN_BCG_CO_VAL,SAP_SFIN_BCG_IA_MCE_REP","Controlling - Valuation,Material Cost Estimates - Reporting","SAP_BR_CONTROLLER, SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Controller, Inventory Accountant, Inventory Accountant","S_ALR_87099931"
"Costing Run Comparison","GUI","SAP_SFIN_BC_IA_MCE_REP","SAP_SFIN_BCG_IA_MCE_REP","Material Cost Estimates - Reporting","SAP_BR_INVENTORY_ACCOUNTANT, SAP_BR_INVENTORY_ACCOUNTANT","Inventory Accountant, Inventory Accountant","S_ALR_87099932"
"Prepare Sales Ledger - Chile","GUI","","","","","","S_ALR_87099946"
"Prepare Purchase Ledger - Chile","GUI","","","","","","S_ALR_87099947"
"Project Costs - Actual Costs for Each Month in the Current Fiscal Year","GUI","","","","","","S_ALR_87100185"
"Project Costs - Planned Costs for Each Month in the Current Fiscal Year","GUI","","","","","","S_ALR_87100186"
"Project Costs - Commitments for Each Month in the Current Fiscal Year","GUI","","","","","","S_ALR_87100187"
"Project Costs - Cumulated Actual Costs","GUI","","","","","","S_ALR_87100188"
"Project Costs - Actual/Planned Time Series","GUI","","","","","","S_ALR_87100189"
"Project Costs - Plan/Actual/Variance for Each Project and Person Responsible","GUI","","","","","","S_ALR_87100190"
"Project Payments - Receipts/Expenditure for a Fiscal Year","GUI","","","","","","S_ALR_87100191"
"Balance Audit Trail - Line Items","GUI","","","","","","S_ALR_87100205"
"Manage Capital Allowance - Singapore","GUI","","","","","","S_ALR_87100819"
"Manage Allowances and Charges - Singapore","GUI","","","","","","S_ALR_87100820"
"Maintain Allocation of Profile Role to Operand","GUI","","","","","","S_ANI_90000018"
"Process Withholding Tax Exemption File - Argentina","GUI","","","","","","S_E17_83000009"
"Display Key Figures - Profit Center Groups","GUI","SAP_SFIN_BC_CO_REP_PCA","SAP_SFIN_BCG_CO_REPORTS","Controlling - Reporting","SAP_BR_CONTROLLER","Controller","S_E38_98000090"
"Compare ROI - Profit Centers","GUI","SAP_SFIN_BC_CO_REP_PCA","SAP_SFIN_BCG_CO_REPORTS","Controlling - Reporting","SAP_BR_CONTROLLER","Controller","S_E38_98000091"
"Activate Enhanced Consistency Check","GUI","","","","","","S_E5M_75000009"
"Rebuild Document Data - Settlement Management","GUI","","","","","","S_E5R_84000075"
"Recompile Document Index - Settlement Management","GUI","","","","","","S_E5R_84000076"
"Configure Local Instruments and Lead Times for SEPA Direct Debits","GUI","","","","","","S_E91_86000004"
"Prepare Sales Report - Argentina","GUI","","","","","","S_EB5_05000124"
"Run Foreign Trade Regulation Z4 - Basis Receivables/Paybles","GUI","SAP_SFIN_BC_GL_REP_DE","SAP_SFIN_BCG_GL_REP_DE","Reporting Germany","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant","S_EB5_05000341"
"Update Liability of Monotributo Vendors - Argentina","GUI","","","","","","S_EB5_05000371"
"Update Accumulation Table - Argentina","GUI","","","","","","S_EB5_05000372"
"Generate Form 340 - Spain","GUI","","","","","","S_EB5_05000379"
"Prepare Cash Ledger - Peru","GUI","","","","","","S_EB5_05000467"
"Maintain Gas Temperatures Measured Monthly","GUI","","","","","","S_KK4_74000832"
"Maintain Billing Calorific Values","GUI","","","","","","S_KK4_74000852"
"Maintain Burning Hour Calendar","GUI","","","","","","S_KK4_74000863"
"Create/Change/Display Operands","GUI","","","","","","S_KK4_74000866"
"User Group for Proposal Reconciliation Key","GUI","","","","","","S_KK4_74002323"
"Maintain Personal Posting Settings","GUI","","","","","","S_KK4_74002356"
"List Operands","GUI","","","","","","S_KK4_82000014"
"List Prices","GUI","","","","","","S_KK4_82000015"
"List Installations","GUI","","","","","","S_KK4_82000022"
"Maintain Gas Date for Meter Reading Document","GUI","","","","","","S_KK4_82000027"
"Create and Settle Settlement Documents","GUI","","","","","","S_KK4_82000768"
"Start Settlement Run","GUI","","","","","","S_KK4_82000769"
"Display Bank Changes","GUI","","","","","","S_P00_07000008"
"Generate Asset Depreciation List - Thailand","GUI","","","","","","S_P00_07000077"
"Generate Asset Disposal List - Thailand","GUI","","","","","","S_P00_07000078"
"Annual Tax Return","GUI","SAP_SFIN_BC_GL_PERIOD_ACT","SAP_SFIN_BCG_GL_PERIOD_ACT","Periodic Activities","SAP_BR_GL_ACCOUNTANT","General Ledger Accountant","S_P00_07000117"
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_AU","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan","S_P00_07000134"
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_JP","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan","S_P00_07000134"
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_BE","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan","S_P00_07000134"
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_PH","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan","S_P00_07000134"
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_GB","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan","S_P00_07000134"
"Report Generic Withholding Tax - France, Report Generic Withholding Tax - Mexico, Report Generic Withholding Tax - Belgium, Report Generic Withholding Tax - South Korea, United States, Report Generic Withholding Tax - Malaysia, Report Generic Withholding Tax - Australia, Report Generic Withholding Tax - Germany, Report Generic Withholding Tax - Canada, Generic Withholding Tax Reporting - United Kingdom, Generic Withholding Tax Reporting - Philippines, Generic Withholding Tax Reporting - Japan, Generic Withholding Tax Reporting - United States, Generic Withholding Tax Reporting, Generic Withholding Tax Reporting - Colombia, Generic Withholding Tax Reporting - Venezuela, Generic Withholding Tax Reporting - Peru, Generic Withholding Tax Reporting - Saudi Arabia","GUI","SAP_FIN_BC_AP_ANALYTICS_US","SAP_FIN_BCG_AP_ANALYTICS_AU,SAP_FIN_BCG_AP_ANALYTICS_PH,SAP_FIN_BCG_AP_ANALYTICS_US,SAP_FIN_BCG_AP_ANALYTICS_FR,SAP_FIN_BCG_AP_ANALYTICS_GB,SAP_FIN_BCG_AP_ANALYTICS_JP,SAP_FIN_BCG_AP_ANALYTICS_BE","Analytics Australia,Analytics Philippines,Analytics USA,Analytics France,Analytics United Kingdom,Analytics Japan,Analytics Belgium","SAP_BR_AP_MANAGER_AU, SAP_BR_AP_MANAGER_BE, SAP_BR_AP_MANAGER_GB, SAP_BR_AP_MANAGER_US, SAP_BR_AP_MANAGER_FR, SAP_BR_AP_MANAGER_PH, SAP_BR_AP_MANAGER_JP","Accounts Payable Manager for Australia, Accounts Payable Manager for Belgium, Accounts Payable Manager for United Kingdom, Accounts Payable Manager for USA, Accounts Payable Manager for France, Accounts Payable Manager for Philippines, Accounts Payable Manager for Japan","S_P00_07000134"
